time,ceiling_price,floor_price,reference_price,open_price,close_price,match_price,price_change,percent_price_change,highest_price,lowest_price,average_price,total_match_volume,total_match_value,total_deal_volume,total_deal_value,total_volume,total_value,foreign_net_trading_volume,foreign_net_trading_value,foreign_buy_value_matched,foreign_buy_volume_matched,foreign_sell_value_matched,foreign_sell_volume_matched,foreign_buy_value_deal,foreign_buy_volume_deal,foreign_sell_value_deal,foreign_sell_volume_deal,foreign_buy_value_total,foreign_buy_volume_total,foreign_sell_value_total,foreign_sell_volume_total,foreign_total_room,foreign_current_room,foreign_holding_volume,total_trade,total_buy_trade,total_buy_trade_volume,total_sell_trade,total_sell_trade_volume,reference_price_adjusted,open_price_adjusted,close_price_adjusted,price_change_adjusted,percent_price_change_adjusted,highest_price_adjusted,lowest_price_adjusted,unmatched_buy_trade_volume,unmatched_sell_trade_volume,dif_volume_buy_sell,average_volume_buy_order,average_volume_sell_order
2016-04-12,24300,21300,22800,22900,22600,22600,-200,-0.0087719298,23000,22500,22729.002446316936,183950,4181000000,0,0,183950,4181000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,91.0,274020.0,92.0,319440.0,12917.6954270428,12974.3519859334,12804.3823092617,,,13031.0085448238,12747.7257503712,90070.0,135490.0,-45420.0,3011.2087912087914,3472.1739130434785
2016-04-13,24100,21100,22600,22700,22700,22700,100,0.0044247788,23000,22500,22707.24667038031,197470,4484000000,0,0,197470,4484000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,111.0,264460.0,146.0,337920.0,12804.3823092616,12861.0388681522,12861.0388681522,,,13031.0085448237,12747.7257503711,66990.0,140450.0,-73460.0,2382.5225225225226,2314.5205479452056
2016-04-14,24200,21200,22700,22600,22500,22500,-200,-0.0088105727,22900,22500,22671.521655806824,156540,3549000000,0,0,156540,3549000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,92.0,211910.0,94.0,255770.0,12861.0388681523,12804.3823092617,12747.7257503712,,,12974.3519859334,12747.7257503712,55370.0,99230.0,-43860.0,2303.3695652173915,2720.9574468085107
2016-04-15,24000,21000,22500,22500,22600,22600,100,0.0044444444,22800,22400,22609.79982073499,133880,3027000000,0,0,133880,3027000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,103.0,184310.0,92.0,271100.0,12747.7257503712,12747.7257503712,12804.3823092617,,,12917.6954270428,12691.0691914806,50430.0,137220.0,-86790.0,1789.4174757281553,2946.7391304347825
2016-04-19,24100,21100,22600,22500,22300,22300,-300,-0.0132743363,22600,22300,22438.353472836232,101790,2284000000,0,0,101790,2284000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,81.0,143000.0,95.0,213760.0,12804.3823092618,12747.7257503712,12634.4126325902,,,12804.3823092618,12634.4126325902,41210.0,111970.0,-70760.0,1765.432098765432,2250.1052631578946
2016-04-20,23800,20800,22300,22400,22300,22300,0,0.0,22500,22200,22761.89479492717,80180,1792000000,2022000,46057600000,2102180,47849600000,0,0,0,0,0,0,45600000000,2000000,45600000000,2000000,45600000000,2000000,45600000000,2000000,69370356,7,69370349,,95.0,257350.0,83.0,216400.0,12634.4126325902,12691.0691914806,12634.4126325902,,,12747.7257503713,12577.7560736996,177170.0,136220.0,40950.0,2708.9473684210525,2607.2289156626507
2016-04-21,23800,20800,22300,22300,22300,22300,0,0.0,22500,22300,22339.010111761574,75160,1679000000,0,0,75160,1679000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,77.0,236430.0,85.0,143950.0,12634.4126325902,12634.4126325902,12634.4126325902,,,12747.7257503713,12634.4126325902,161270.0,68790.0,92480.0,3070.5194805194806,1693.5294117647059
2016-04-22,23800,20800,22300,22400,22700,22700,400,0.0179372197,22700,22300,22498.99234179766,124050,2791000000,0,0,124050,2791000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,101.0,429910.0,136.0,171440.0,12634.41263259,12691.0691914806,12861.0388681522,,,12861.0388681522,12634.41263259,305860.0,47390.0,258470.0,4256.534653465346,1260.5882352941176
2016-04-25,24200,21200,22700,22600,22800,22800,100,0.0044052863,22900,22600,22750.61021799512,118810,2703000000,0,0,118810,2703000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,92.0,356680.0,110.0,177010.0,12861.0388681523,12804.3823092617,12917.6954270427,,,12974.3519859333,12804.3823092617,237870.0,58200.0,179670.0,3876.9565217391305,1609.1818181818182
2016-04-26,24300,21300,22800,22700,23000,23000,200,0.0087719298,23000,22500,22747.252747252747,136500,3105000000,0,0,136500,3105000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,108.0,486230.0,141.0,196230.0,12917.6954270428,12861.0388681522,13031.0085448239,,,13031.0085448239,12747.7257503712,349730.0,59730.0,290000.0,4502.12962962963,1391.7021276595744
2016-04-27,24600,21400,23000,23000,22900,22900,-100,-0.0043478261,23000,22700,23645.47447541497,152370,3474000000,135000,3321000000,287370,6795000000,0,0,0,0,0,0,3321000000,135000,3321000000,135000,3321000000,135000,3321000000,135000,69370356,7,69370349,,94.0,393340.0,115.0,251480.0,13031.0085448239,13031.0085448239,12974.3519859334,,,13031.0085448239,12861.0388681523,240970.0,99110.0,141860.0,4184.468085106383,2186.782608695652
2016-04-28,24500,21300,22900,22900,23200,23200,300,0.0131004367,23300,22800,23092.8504729812,246310,5688000000,0,0,246310,5688000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,7,69370349,,166.0,569290.0,284.0,411370.0,12974.3519859333,12974.3519859334,13144.3216626049,,,13200.9782214954,12917.6954270427,322980.0,165060.0,157920.0,3429.4578313253014,1448.4859154929577
2016-04-29,24800,21600,23200,23000,23400,23400,200,0.0086206897,23600,22900,23184.12316223414,274110,6355000000,0,0,274110,6355000000,-2000,-46600000,0,0,46600000,2000,0,0,0,0,0,0,46600000,2000,69370356,7,69370349,,151.0,578310.0,187.0,407860.0,13144.3216626049,13031.0085448239,13257.634780386,,,13370.9478981671,12974.3519859334,304200.0,133750.0,170450.0,3829.8675496688743,2181.0695187165775
2016-05-04,25000,21800,23400,23200,23400,23400,0,0.0,23400,23100,23245.725950497577,156760,3644000000,0,0,156760,3644000000,-8690,-203336000,0,0,203336000,8690,0,0,0,0,0,0,203336000,8690,69370356,7,69370349,,104.0,273150.0,233.0,335010.0,13257.634780386,13144.3216626049,13257.634780386,,,13257.634780386,13087.6651037144,116390.0,178250.0,-61860.0,2626.4423076923076,1437.8111587982833
2016-05-05,25000,21800,23400,23200,23900,23900,500,0.0213675214,23900,23200,23511.614616599993,297470,6994000000,0,0,297470,6994000000,-72360,-1693224000,0,0,1693224000,72360,0,0,0,0,0,0,1693224000,72360,69370356,7,69370349,,144.0,626510.0,225.0,390600.0,13257.6347803861,13144.3216626049,13540.9175748388,,,13540.9175748388,13144.321662605,329040.0,93130.0,235910.0,4350.763888888889,1736.0
2016-05-06,25500,22300,23900,23800,24100,24100,200,0.0083682008,24300,23700,23992.024298068674,311310,7456000000,120000,2892000000,431310,10348000000,2000,48360000,48360000,2000,0,0,2892000000,120000,2892000000,120000,2940360000,122000,2892000000,120000,69370356,2007,69368349,,174.0,664690.0,224.0,437250.0,13540.9175748387,13484.2610159483,13654.2306926197,,,13767.5438104008,13427.6044570576,353380.0,125940.0,227440.0,3820.057471264368,1952.0089285714287
2016-05-09,25700,22500,24100,23900,23700,23700,-400,-0.0165975104,24300,23600,23876.871880199666,168280,4018000000,0,0,168280,4018000000,-21510,-513547000,206822000,8690,720369000,30200,0,0,0,0,206822000,8690,720369000,30200,69370356,8697,69361659,,105.0,323990.0,153.0,342620.0,13654.2306926196,13540.9175748388,13427.6044570575,,,13767.5438104007,13370.9478981669,155710.0,174340.0,-18630.0,3085.6190476190477,2239.346405228758
2016-05-10,25300,22100,23700,23500,23500,23500,-200,-0.0084388186,23900,23400,23543.720919828203,246530,5813000000,200510,4711985000,447040,10524985000,38300,917292000,1718345000,72360,801053000,34060,4711985000,200510,4711985000,200510,6430330000,272870,5513038000,234570,69370356,72367,69297989,,107.0,478930.0,158.0,395930.0,13427.6044570576,13314.2913392765,13314.2913392765,,,13540.9175748387,13257.634780386,232400.0,149400.0,83000.0,4475.981308411215,2505.8860759493673
2016-05-11,25100,21900,23500,23500,23400,23400,-100,-0.0042553191,23600,23200,23410.8481027715,191400,4478000000,1490000,34885000000,1681400,39363000000,-85230,-1991283000,0,0,1991283000,85230,34885000000,1490000,34885000000,1490000,34885000000,1490000,36876283000,1575230,69370356,7,69370349,,87.0,252220.0,97.0,292920.0,13314.2913392765,13314.2913392765,13257.634780386,,,13370.9478981671,13144.3216626049,60820.0,101520.0,-40700.0,2899.080459770115,3019.7938144329896
2016-05-12,25000,21800,23400,23400,23700,23700,300,0.0128205128,23900,23400,23516.6758569167,284590,6725000000,277600,6495840000,562190,13220840000,15720,368594000,711847000,30200,343253000,14480,6495840000,277600,6495840000,277600,7207687000,307800,6839093000,292080,69370356,30207,69340149,,144.0,530210.0,165.0,408210.0,13257.6347803859,13257.634780386,13427.6044570575,,,13540.9175748386,13257.6347803859,245620.0,123620.0,122000.0,3682.0138888888887,2474.0
2016-05-13,25300,22100,23700,23700,23800,23800,100,0.0042194093,23900,23500,23692.53956292389,244830,5801000000,140000,3316600000,384830,9117600000,20600,488360000,521400000,22000,33040000,1400,3317160000,140000,3317160000,140000,3838560000,162000,3350200000,141400,69370356,34067,69336289,,98.0,312250.0,146.0,364080.0,13427.6044570577,13427.6044570575,13484.2610159483,,,13540.9175748387,13314.2913392765,67420.0,119250.0,-51830.0,3186.2244897959185,2493.698630136986
2016-05-16,25400,22200,23800,23800,23900,23900,100,0.0042016807,24000,23700,23886.32542880349,187380,4466000000,1068440,25530925200,1255820,29996925200,17060,407578000,419528000,17560,11950000,500,25531131000,1068440,25531131000,1068440,25950659000,1086000,25543081000,1068940,69370356,97297,69273059,,114.0,304210.0,154.0,401400.0,13484.2610159483,13484.2610159483,13540.9175748388,,,13597.5741337294,13427.6044570577,116830.0,214020.0,-97190.0,2668.5087719298244,2606.4935064935066
2016-05-17,25500,22300,23900,24000,23900,23900,0,0.0,24000,23500,23785.021149539687,350650,8330000000,1056000,25127200000,1406650,33457200000,-22000,-525800000,0,0,525800000,22000,25127200000,1056000,25127200000,1056000,25127200000,1056000,25653000000,1078000,69370356,79737,69290619,,161.0,537580.0,200.0,702290.0,13540.9175748388,13597.5741337293,13540.9175748388,,,13597.5741337294,13314.2913392766,186930.0,351640.0,-164710.0,3339.0062111801244,3511.45
2016-05-18,25500,22300,23900,23900,23700,23700,-200,-0.0083682008,24000,23500,23539.99022102149,206670,4905000000,1000000,23500000000,1206670,28405000000,-34940,-835260000,0,0,835260000,34940,23500000000,1000000,23500000000,1000000,23500000000,1000000,24335260000,1034940,69370356,81137,69289219,,110.0,310620.0,138.0,445040.0,13540.9175748386,13540.9175748388,13427.6044570575,,,13597.5741337292,13314.2913392763,103950.0,238370.0,-134420.0,2823.818181818182,3224.927536231884
2016-05-19,25300,22100,23700,23500,23500,23500,-200,-0.0084388186,23800,23500,23539.428101696907,170310,4009000000,0,0,170310,4009000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,81637,69288719,,107.0,257050.0,131.0,378880.0,13427.6044570576,13314.2913392765,13314.2913392765,,,13484.2610159482,13314.2913392765,86740.0,208570.0,-121830.0,2402.336448598131,2892.2137404580153
2016-05-20,25100,21900,23500,23600,23200,23200,-300,-0.0127659574,23700,23200,23407.22891566265,207500,4857000000,0,0,207500,4857000000,-20000,-464000000,0,0,464000000,20000,0,0,0,0,0,0,464000000,20000,69370356,103637,69266719,,111.0,315810.0,115.0,406960.0,13314.2913392764,13370.9478981672,13144.3216626049,,,13427.6044570576,13144.3216626049,108310.0,199460.0,-91150.0,2845.135135135135,3538.782608695652
2016-05-23,24800,21600,23200,23100,23400,23400,200,0.0086206897,23500,23100,23281.310460466917,155060,3610000000,0,0,155060,3610000000,12000,278100000,313200000,13500,35100000,1500,0,0,0,0,313200000,13500,35100000,1500,69370356,138577,69231779,,93.0,264470.0,134.0,284180.0,13144.3216626049,13087.6651037144,13257.634780386,,,13314.2913392765,13087.6651037144,109410.0,129120.0,-19710.0,2843.7634408602153,2120.7462686567164
2016-05-24,25000,21800,23400,23500,23400,23400,0,0.0,23700,23400,23450.618781849065,206050,4832000000,0,0,206050,4832000000,101740,2382130000,2382130000,101740,0,0,0,0,0,0,2382130000,101740,0,0,69370356,125077,69245279,,95.0,272400.0,154.0,402190.0,13257.634780386,13314.2913392765,13257.634780386,,,13427.6044570577,13257.634780386,66350.0,196140.0,-129790.0,2867.3684210526317,2611.6233766233768
2016-05-25,25000,21800,23400,23400,23400,23400,0,0.0,23600,23300,23475.47271583111,167420,3918000000,500000,11750000000,667420,15668000000,38960,910727000,1013422000,43330,102695000,4370,11750000000,500000,11750000000,500000,12763422000,543330,11852695000,504370,69370356,43337,69327019,,72.0,226670.0,127.0,291870.0,13257.634780386,13257.634780386,13257.634780386,,,13370.9478981671,13200.9782214954,59250.0,124450.0,-65200.0,3148.1944444444443,2298.1889763779527
2016-05-26,25000,21800,23400,23300,23400,23400,0,0.0,23400,23100,23260.062466851316,169690,3947000000,0,0,169690,3947000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,1507,69368849,,83.0,245400.0,108.0,252910.0,13257.634780386,13200.9782214955,13257.634780386,,,13257.634780386,13087.6651037144,75710.0,83220.0,-7510.0,2956.626506024096,2341.759259259259
2016-05-27,25000,21800,23400,23300,23500,23500,100,0.0042735043,23500,23200,23387.54219085609,162950,3811000000,0,0,162950,3811000000,-2940,-69083000,0,0,69083000,2940,0,0,0,0,0,0,69083000,2940,69370356,1507,69368849,,68.0,215210.0,106.0,268620.0,13257.634780386,13200.9782214955,13314.2913392765,,,13314.2913392765,13144.3216626049,52260.0,105670.0,-53410.0,3164.8529411764707,2534.1509433962265
2016-05-30,25100,21900,23500,23500,23200,23200,-300,-0.0127659574,23800,23200,23381.801125703565,213200,4985000000,0,0,213200,4985000000,-30270,-714687000,0,0,714687000,30270,0,0,0,0,0,0,714687000,30270,69370356,5877,69364479,,102.0,266820.0,128.0,366180.0,13314.2913392764,13314.2913392765,13144.3216626049,,,13484.2610159482,13144.3216626049,53620.0,152980.0,-99360.0,2615.8823529411766,2860.78125
2016-05-31,24800,21600,23200,23300,23200,23200,0,0.0,23400,23100,23255.490686683348,215820,5019000000,0,0,215820,5019000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,5877,69364479,,116.0,279620.0,126.0,335750.0,13144.3216626049,13200.9782214955,13144.3216626049,,,13257.6347803859,13087.6651037144,63800.0,119930.0,-56130.0,2410.5172413793102,2664.6825396825398
2016-06-01,24800,21600,23200,23200,23200,23200,0,0.0,23200,23000,23173.152379633477,149890,3460000000,500000,11600000000,649890,15060000000,0,0,0,0,0,0,11600000000,500000,11600000000,500000,11600000000,500000,11600000000,500000,69370356,8817,69361539,,98.0,233230.0,85.0,242680.0,13144.3216626049,13144.3216626049,13144.3216626049,,,13144.3216626049,13031.0085448238,83340.0,92790.0,-9450.0,2379.8979591836733,2855.0588235294117
2016-06-02,24800,21600,23200,23200,23100,23100,-100,-0.0043103448,23300,23000,23156.502800248913,128560,2977000000,0,0,128560,2977000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,39087,69331269,,83.0,191340.0,102.0,225470.0,13144.3216626049,13144.3216626049,13087.6651037144,,,13200.9782214954,13031.0085448238,62780.0,96910.0,-34130.0,2305.3012048192772,2210.4901960784314
2016-06-03,24700,21500,23100,23200,23200,23200,100,0.0043290043,23300,22900,23094.6012086101,143510,3314000000,56720,1310232000,200230,4624232000,39000,897000000,897000000,39000,0,0,1310232000,56720,1310232000,56720,2207232000,95720,1310232000,56720,69370356,39087,69331269,,81.0,235860.0,110.0,283010.0,13087.6651037144,13144.3216626049,13144.3216626049,,,13200.9782214954,12974.3519859333,92350.0,139500.0,-47150.0,2911.8518518518517,2572.818181818182
2016-06-06,24800,21600,23200,23200,23000,23000,-200,-0.0086206897,23400,22900,23095.02794939688,101970,2355000000,0,0,101970,2355000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,87,69370269,,86.0,188170.0,117.0,252470.0,13144.3216626049,13144.3216626049,13031.0085448239,,,13257.634780386,12974.3519859334,86200.0,150500.0,-64300.0,2188.0232558139537,2157.863247863248
2016-06-07,24600,21400,23000,23100,22900,22900,-100,-0.0043478261,23200,22800,22990.09612583746,137320,3157000000,0,0,137320,3157000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,87,69370269,,97.0,285110.0,137.0,295780.0,13031.0085448239,13087.6651037144,12974.3519859334,,,13144.3216626049,12917.6954270428,147790.0,158460.0,-10670.0,2939.278350515464,2158.978102189781
2016-06-08,24500,21300,22900,22800,22800,22800,-100,-0.0043668122,23100,22700,22838.33813245578,121550,2776000000,0,0,121550,2776000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,87,69370269,,89.0,199070.0,111.0,204690.0,12974.3519859333,12917.6954270427,12917.6954270427,,,13087.6651037144,12861.0388681523,77520.0,83140.0,-5620.0,2236.741573033708,1844.054054054054
2016-06-09,24300,21300,22800,22800,22800,22800,0,0.0,22900,22600,22737.47774250987,129170,2937000000,0,0,129170,2937000000,10,228000,228000,10,0,0,0,0,0,0,228000,10,0,0,69370356,87,69370269,,82.0,222970.0,116.0,216940.0,12917.6954270427,12917.6954270427,12917.6954270427,,,12974.3519859333,12804.3823092617,93800.0,87770.0,6030.0,2719.1463414634145,1870.1724137931035
2016-06-10,24300,21300,22800,22900,22800,22800,0,0.0,22900,22500,22713.897691263013,176720,4014000000,0,0,176720,4014000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,77,69370279,,114.0,302530.0,134.0,359090.0,12917.6954270427,12974.3519859334,12917.6954270427,,,12974.3519859333,12747.7257503712,125810.0,182370.0,-56560.0,2653.7719298245615,2679.776119402985
2016-06-13,24300,21300,22800,22700,22500,22500,-300,-0.0131578947,22700,22500,22618.46604787494,102350,2315000000,0,0,102350,2315000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370356,77,69370279,,82.0,184990.0,91.0,178490.0,12917.6954270428,12861.0388681522,12747.7257503712,,,12861.0388681523,12747.7257503712,82640.0,76140.0,6500.0,2255.9756097560976,1961.4285714285713
2016-06-14,24000,21000,22500,22600,22700,22700,200,0.0088888889,22800,22500,22614.996157646285,91090,2060000000,0,0,91090,2060000000,-1660,-37516000,0,0,37516000,1660,0,0,0,0,0,0,37516000,1660,69370356,77,69370279,,87.0,193990.0,94.0,195780.0,12747.7257503711,12804.3823092617,12861.0388681522,,,12917.6954270427,12747.7257503711,102900.0,104690.0,-1790.0,2229.770114942529,2082.7659574468084
2016-06-15,24200,21200,22700,22600,22300,22300,-400,-0.0176211454,22600,22200,22444.581280788178,103640,2322000000,75000,1687500000,178640,4009500000,-23730,-531321000,0,0,531321000,23730,1687500000,75000,1687500000,75000,1687500000,75000,2218821000,98730,69370356,77,69370279,,110.0,260990.0,101.0,250420.0,12861.0388681523,12804.3823092617,12634.4126325902,,,12804.3823092618,12577.7560736996,157350.0,146780.0,10570.0,2372.6363636363635,2479.4059405940593
2016-06-16,23800,20800,22300,22300,22100,22100,-200,-0.0089686099,22300,22100,22182.856018108454,101610,2254000000,0,0,101610,2254000000,-15520,-344587000,0,0,344587000,15520,0,0,0,0,0,0,344587000,15520,69370356,77,69370279,,89.0,180470.0,84.0,208600.0,12634.4126325902,12634.4126325902,12521.0995148091,,,12634.4126325902,12521.0995148091,78860.0,106990.0,-28130.0,2027.752808988764,2483.3333333333335
2016-06-17,23600,20600,22100,22100,22200,22200,0,0.0,22200,22000,22067.23392383875,143380,3164000000,0,0,143380,3164000000,-44000,-971350000,0,0,971350000,44000,0,0,0,0,0,0,971350000,44000,69370356,1737,69368619,,85.0,290560.0,93.0,223240.0,12521.0995148091,12521.0995148091,12577.7560736996,,,12577.7560736996,12464.4429559184,147180.0,79860.0,67320.0,3418.3529411764707,2400.430107526882
2016-06-20,23700,20700,22200,22300,22100,22100,-100,-0.0045045045,22400,22100,22219.967532467534,98560,2190000000,0,0,98560,2190000000,-27380,-607398000,0,0,607398000,27380,0,0,0,0,0,0,607398000,27380,69370356,25467,69344889,,86.0,150490.0,83.0,220710.0,12577.7560736996,12634.4126325902,12521.0995148091,,,12691.0691914806,12521.0995148091,51930.0,122150.0,-70220.0,1749.8837209302326,2659.156626506024
2016-06-21,23600,20600,22100,22100,22100,22100,0,0.0,22300,22000,22122.520653410156,95610,2116000000,704500,15584450000,800110,17700450000,-22780,-504365000,445000,20,504810000,22800,15585450000,704500,15585450000,704500,15585895000,704520,16090260000,727300,69370356,40987,69329369,,83.0,157150.0,85.0,243570.0,12521.0995148091,12521.0995148091,12521.0995148091,,,12634.4126325902,12464.4429559184,61540.0,147960.0,-86420.0,1893.3734939759036,2865.529411764706
2016-06-22,23600,20600,22100,22100,22100,22100,0,0.0,22100,21900,22010.81081081081,101250,2229000000,500000,11005000000,601250,13234000000,0,0,0,0,0,0,11009000000,500000,11009000000,500000,11009000000,500000,11009000000,500000,69370356,84967,69285389,,67.0,150360.0,71.0,233780.0,12521.0995148091,12521.0995148091,12521.0995148091,,,12521.0995148091,12407.7863970279,49110.0,132530.0,-83420.0,2244.179104477612,3292.676056338028
2016-06-23,23600,20600,22100,22200,22100,22100,0,0.0,22200,21900,22048.70301746956,116120,2562000000,35000,770000000,151120,3332000000,-30000,-660994000,0,0,660994000,30000,770000000,35000,770000000,35000,770000000,35000,1430994000,65000,69370356,112347,69258009,,90.0,180940.0,85.0,214800.0,12521.0995148091,12577.7560736996,12521.0995148091,,,12577.7560736996,12407.7863970279,64820.0,98680.0,-33860.0,2010.4444444444443,2527.0588235294117
